2018-06-19 18:57:12,"b'RT @BethFratesMD: ""Seize from every moment its unique novelty, and do not prepare your joys."" Andre Gide \n#MyPhoto #Flowers #JoYTrain #Joy\xe2\x80\xa6'"
2018-06-19 18:57:08,"b'RT @BethFratesMD: ""Every place is under the stars, every place is the center of the world."" John Burroughs, American Naturalist \n\n#Evening\xe2\x80\xa6'"
2018-06-19 18:56:32,"b'RT @BethFratesMD: ""We are shaped by our thoughts; we become what we think. When the mind is pure, joy follows like a shadow that never leav\xe2\x80\xa6'"
2018-06-19 18:55:39,"b'RT @Awakened_Self: No\xc2\xa0matter how good or bad your life is, wake up everyday and be thankful you still have one. #gratefulness #MindBody'"
2018-06-19 18:55:24,"b'RT @BethFratesMD: ""We are shaped by our thoughts; we become what we think. When the mind is pure, joy follows like a shadow that never leav\xe2\x80\xa6'"
2018-06-19 18:52:30,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 18:52:01,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 18:51:03,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 18:49:59,b'RT @HealingMB: What seems to us ... #MindBody #Zen #Mindfulness https://t.co/E7P1Tag8Qu'
2018-06-19 18:47:56,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 18:47:13,"b'RT @BethFratesMD: Hoping you find the right soil, sun light, and water to nourish your seeds of greatness so that your inner beauty and tru\xe2\x80\xa6'"
2018-06-19 18:45:08,b'A positive read-highlighting dedicated teachers and students in a NYC public high school learning to swim to save l\xe2\x80\xa6 https://t.co/l6tL0r0cnS'
2018-06-19 18:37:25,b'RT @hifunctionorg: An open mind is a beautiful mind.\n#Mind #MindBody #mindblown #MindBodySpirit #MindBodyThoughts #Mindfulness #health #Hea\xe2\x80\xa6'
2018-06-19 18:34:28,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 18:33:23,"b'RT @BethFratesMD: ""Every place is under the stars, every place is the center of the world."" John Burroughs, American Naturalist \n\n#Evening\xe2\x80\xa6'"
2018-06-19 18:30:02,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 18:29:24,b'RT @HealingMB: Your silence hurts me more .. #Mindfulness #MindBody #Feelings https://t.co/5kQPnbFXxQ'
2018-06-19 18:28:16,b'RT @HealingMB: Benefits of Gratitude .. #MindBodySoul #MindBody #Begrateful #Mindfulness https://t.co/pXtdDyJLsP'
2018-06-19 18:21:53,b'RT @gastrogirl: Wonderful @DrKinsinger #IBS #IBD #Health #guthealth #MindBody #gutbrain https://t.co/0aB6uWnKRe'
2018-06-19 18:17:23,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 18:16:35,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 18:12:46,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 18:11:07,b'How Vacations and Meditation Heal the Body and Mind https://t.co/1hGIbuEyXc #vacations #mindbody #livesmartagewell'
2018-06-19 18:09:47,b'RT @StepzApp: A small shift in mindset can have a big impact. Look for every opportunity in your day to be active. These micro bursts of ac\xe2\x80\xa6'
2018-06-19 17:58:33,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 17:57:39,b'There Is ALWAYS More Healing That Can Happen https://t.co/ul0hWAvD56 via @YouTube #health #backpain #wellness #mindbody'
2018-06-19 17:57:25,"b""RT @HealthydayT: You know it's good when it starts hurting!\n#HealthyDayToday #TrainingTuesday #trainingdays #Training #FunniestTweets #funn\xe2\x80\xa6"""
2018-06-19 17:56:49,b'RT @HealingMB: Stressed? Listen to the sound of nature .. #Mindfulness #Healing #Mindbody #Zen https://t.co/x0f10BZPyU'
2018-06-19 17:50:18,b'RT @annacorbett1: First boxing training session followed by gorgeous treats at the @TheJuiceSmith Best afternoon- thank you my darling frie\xe2\x80\xa6'
2018-06-19 17:44:52,b'RT @HealingMB: Silence had a mysterious calming effects .. #mindfulness #mindbody #innerpeace #MindBodySpirit https://t.co/1RYDEzApYq'
2018-06-19 17:43:54,b'RT @StepzApp: A small shift in mindset can have a big impact. Look for every opportunity in your day to be active. These micro bursts of ac\xe2\x80\xa6'
2018-06-19 17:37:09,"b'This is why I work individually, privately with executives and those with over-subscribed schedules:\xe2\x80\xa6 https://t.co/esfvEVjgoH'"
2018-06-19 17:34:28,"b""RT @HelenCCowan: My piece on why you're never alone. Trillions of microbes are with you. #microbiome #HTLWW #physiology #depression #MindBo\xe2\x80\xa6"""
2018-06-19 17:32:46,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 17:31:53,b'RT @HealingMB: Benefits of Gratitude .. #MindBodySoul #MindBody #Begrateful #Mindfulness https://t.co/pXtdDyJLsP'
2018-06-19 17:30:16,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 17:27:15,b'RT @StepzApp: A small shift in mindset can have a big impact. Look for every opportunity in your day to be active. These micro bursts of ac\xe2\x80\xa6'
2018-06-19 17:23:24,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 17:21:27,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 17:21:02,b'A small shift in mindset can have a big impact. Look for every opportunity in your day to be active. These micro bu\xe2\x80\xa6 https://t.co/ant4HqsQvW'
2018-06-19 17:14:12,"b'RT @BethFratesMD: ""Seize from every moment its unique novelty, and do not prepare your joys."" Andre Gide \n#MyPhoto #Flowers #JoYTrain #Joy\xe2\x80\xa6'"
2018-06-19 17:13:34,"b'RT @Vegan__Hiker: Delighted to find a #wellness room in the office I visited today - instantly felt calm, relaxed and thoughtful. All offic\xe2\x80\xa6'"
2018-06-19 17:13:28,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 17:13:11,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 17:06:17,"b'RT @HealingMB: Humility is not thinking less of yourself, but thinking of yourself less #Mindfulness @RespectYourself #Humility #Mindbody h\xe2\x80\xa6'"
2018-06-19 17:03:18,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 16:57:29,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 16:54:04,"b""You know it's good when it starts hurting!\n#HealthyDayToday #TrainingTuesday #trainingdays #Training\xe2\x80\xa6 https://t.co/YGVFEHCdQ8"""
2018-06-19 16:48:48,b'\xf0\x9f\xa5\xa5\xf0\x9f\xa5\xa5\xf0\x9f\xa5\xa5Now this is Pure #Genius!\xf0\x9f\xa5\xa5\xf0\x9f\xa5\xa5\xf0\x9f\xa5\xa5#TuesdayMotivation #TuesdayThoughts #organic #coconut #smoothie #glutenfree #paleo\xe2\x80\xa6 https://t.co/Ac0Hn52s3C'
2018-06-19 16:48:29,"b'And #ArtOfBreathing practice helps, almost immediately.\n#Mindfulness\n#MindBody\n#livingwithPI https://t.co/TyiZEdQ768'"
2018-06-19 16:46:50,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 16:44:45,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 16:39:49,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 16:38:52,"b'RT @BethFratesMD: ""How wonderful it is that nobody need wait a single moment before starting to improve the world."" Anne Frank\n\xf0\x9f\x93\xb8 @Havenlust\xe2\x80\xa6'"
